U,1.038,0.508,0.345,-2.525,1.348,-0.927,1.266,-0.866,-0.269,-1.114
E,0.051,-0.974,1.185,1.092,0.208,0.515,-0.448,-0.219,0.120,0.123
Z,0.544,-0.974,1.605,1.092,-0.553,0.995,-0.448,-0.866,1.289,0.123
L,0.051,-0.603,-0.075,-1.319,0.208,0.995,0.409,1.721,0.510,-1.114
O,0.544,1.249,-0.075,0.690,-0.553,0.515,-0.020,-0.219,0.120,-0.495
S,0.051,0.138,0.765,-1.319,-0.173,0.034,-0.877,-0.219,2.068,-0.495
V,-1.924,-0.603,-0.495,0.690,2.108,0.034,-0.448,1.074,-1.049,0.123
T,0.544,-0.974,0.765,1.092,0.208,-0.447,-0.448,0.427,0.120,-1.114
W,-1.924,-0.974,-0.915,0.289,0.968,0.034,2.124,1.721,-0.659,-1.732
L,-0.937,-0.603,1.185,-1.319,-2.073,-0.447,-0.877,-1.512,-0.269,-1.114
Y,1.531,-0.233,-1.335,-1.319,0.588,0.515,0.409,1.721,2.457,2.596
P,-0.937,1.619,-0.915,0.289,-0.173,-1.408,-0.877,1.074,0.120,0.123
C,-0.443,1.249,1.185,-0.113,0.588,2.918,-0.877,0.427,0.120,0.741
N,0.051,0.138,-0.495,-0.515,0.208,-0.927,0.838,0.427,-0.659,-1.732
Y,0.051,-1.344,-0.915,-0.515,2.108,0.034,-0.877,1.721,-1.438,0.123
K,0.544,-0.603,0.765,0.289,0.208,-0.447,1.266,1.074,0.120,-0.495
I,0.051,-1.714,0.765,1.896,-0.173,0.034,-1.306,-0.219,-1.049,-0.495
A,0.544,-1.344,-1.335,-0.917,-1.693,-0.447,-0.020,-1.512,0.120,-0.495
F,-0.937,0.878,-0.075,1.896,0.208,-2.369,-0.448,0.427,-0.659,-1.732
V,1.038,-0.233,-0.075,-0.917,0.588,-0.927,1.695,2.367,-0.269,0.123
F,0.544,-0.974,-0.075,1.896,-0.553,-0.927,-0.448,1.074,-0.659,0.741
H,0.544,-0.233,-0.915,-0.515,-0.173,-0.447,1.266,-0.866,1.678,0.741
X,-0.937,-0.974,1.185,0.690,0.968,0.034,-0.448,-0.219,-0.269,-1.114
A,0.051,-0.974,-2.175,-0.515,-2.073,0.034,-0.448,-1.512,-1.049,-0.495
R,0.051,0.138,0.345,-0.113,-0.933,0.515,0.409,-2.159,0.510,1.359
P,-0.937,1.619,-1.335,0.690,-0.173,-1.888,-0.877,1.074,0.120,0.123
K,0.051,-0.233,-0.495,-0.917,-0.173,0.515,2.124,-0.219,1.678,0.123
C,-0.937,1.619,1.185,0.289,0.588,1.476,-0.448,1.074,0.120,1.359
G,0.051,-0.603,-1.335,-0.113,-0.553,-0.447,-0.020,1.074,1.678,-0.495
X,0.051,-0.233,-0.495,-0.515,-0.173,0.034,-0.020,-0.219,0.120,0.123
Q,1.531,0.138,0.345,1.494,-1.313,0.995,-0.020,-0.866,1.289,2.596
V,0.051,-0.233,-0.915,-0.515,2.868,0.034,-0.020,0.427,-1.438,0.123
J,0.544,-0.233,0.345,-0.917,0.208,-0.447,-0.020,0.427,2.068,0.123
Z,0.544,-0.974,1.605,1.494,-0.553,0.515,-0.877,-0.219,0.510,0.741
C,0.051,1.249,0.765,-0.917,-0.173,0.515,0.409,-0.219,0.120,0.123
R,-0.443,0.138,0.345,-0.515,-0.553,-0.447,-0.020,-0.866,0.510,0.741
C,-0.937,0.508,1.185,1.494,0.968,1.476,-0.448,1.074,-0.269,-0.495
W,0.544,0.508,-1.335,-0.515,0.208,0.034,4.696,1.074,0.510,0.123
O,0.544,0.878,-0.495,0.289,-0.173,0.034,-0.448,-0.219,-0.269,0.123
Z,0.051,-0.974,2.025,0.289,-0.173,0.034,-1.306,-0.219,0.899,0.123
A,2.025,-0.233,-0.915,1.092,-1.693,0.995,-0.448,-1.512,-0.269,0.123
F,0.051,0.138,-0.075,-0.113,-0.173,0.034,0.409,1.074,1.289,-1.732
V,0.544,0.508,-0.075,-0.917,1.348,-1.408,1.266,3.014,0.120,-0.495
L,-0.443,-1.714,1.185,-0.113,-1.693,1.476,-1.306,-0.866,-0.659,0.123
N,0.051,1.249,-0.075,-0.515,-0.173,-0.447,1.266,-0.866,-0.269,0.741
N,0.051,3.471,-1.335,-1.319,-0.173,0.034,1.266,-0.219,-1.438,0.123
T,-0.937,-0.603,0.345,1.494,0.968,-1.888,-0.877,1.721,-1.049,-1.732
X,0.051,-0.974,0.345,-0.515,-0.173,0.034,0.409,-0.219,1.289,-0.495
X,-0.937,-0.974,0.765,1.092,0.588,0.034,0.409,0.427,-0.269,-1.114
W,0.051,0.508,-1.335,-0.515,0.588,0.034,1.266,-0.219,0.120,1.359
N,0.544,0.138,0.345,-1.721,-0.553,0.515,0.838,-0.219,-0.659,-0.495
C,-1.430,0.138,0.765,1.092,0.968,1.957,-0.877,0.427,-0.659,-0.495
K,-0.443,-0.233,0.765,-0.515,-0.173,1.476,-0.020,-0.219,0.510,0.741
M,-0.937,-0.603,-0.495,0.289,0.968,0.995,1.695,-2.159,-0.659,0.123
F,0.544,-0.974,0.765,1.896,-0.553,-1.408,-0.448,0.427,-0.269,0.123
J,2.518,1.249,-0.915,1.896,-0.173,1.957,-0.877,-1.512,-1.438,0.123
W,1.531,0.138,-1.755,-1.319,0.968,-0.447,2.981,2.367,-0.659,-1.732
G,0.051,0.508,0.765,1.092,-0.173,1.957,-0.448,1.074,0.120,0.741
P,-0.937,-0.233,-0.495,0.690,0.588,-1.888,-0.877,1.074,-0.269,-0.495
M,0.051,1.989,-2.175,-0.515,0.588,0.034,1.266,-1.512,-1.438,0.123
B,1.038,0.508,0.765,0.690,-0.933,0.034,1.266,-1.512,0.899,1.359
R,-0.443,1.989,-0.495,-0.515,-0.933,0.034,-0.020,-0.866,0.899,1.359
D,1.531,-0.603,0.765,0.690,-1.313,-0.927,-0.448,-0.219,-0.269,0.741
Z,0.051,-0.974,0.765,-0.515,-0.173,-0.447,-0.877,0.427,2.068,0.123
X,0.051,0.138,-0.495,-0.515,-0.173,0.034,-0.020,-0.219,0.120,0.123
T,-0.937,-0.603,0.345,-0.515,-0.173,0.515,0.838,-0.219,0.510,-0.495
G,-0.443,0.138,-0.075,0.289,0.208,0.995,-0.448,-0.219,0.120,1.359
R,-0.443,1.619,-0.495,-0.515,-0.933,-0.447,-0.448,-0.866,0.510,1.359
J,1.531,-0.974,0.765,2.298,-0.933,0.034,-1.306,-0.866,-1.438,0.123
R,1.531,-0.603,0.345,1.092,-1.693,-0.447,-0.020,-1.512,-0.269,0.741
C,-0.937,0.508,1.185,-0.515,-0.173,1.957,-0.877,-0.219,0.120,0.741
G,0.051,0.878,0.765,-0.515,-0.553,1.957,-0.448,-0.219,0.510,1.359
E,-1.924,0.138,1.605,-0.515,-0.173,2.918,-1.306,-0.219,0.899,0.741
B,0.544,0.138,-0.495,-0.515,-0.173,0.034,1.266,0.427,1.289,-0.495
X,0.051,-1.344,1.605,0.690,-0.173,0.034,-0.448,-0.219,-0.269,-0.495
L,0.544,0.138,0.345,-0.515,-0.173,0.034,-0.020,-0.219,1.678,1.978
D,1.038,-0.233,0.345,0.690,-0.933,-1.408,-0.448,-0.219,-0.269,0.123
B,-0.443,1.249,0.345,-0.515,-0.553,-0.447,-0.448,-0.866,1.289,0.741
L,-0.443,0.508,0.345,-0.917,-0.553,0.034,1.266,-0.866,0.120,1.359
Z,0.051,-0.603,2.445,-0.113,-0.173,0.034,-1.306,-0.219,1.289,0.123
I,0.544,-1.714,0.765,1.896,-0.173,0.515,-1.306,-0.866,-0.659,0.123
I,0.051,-1.344,0.765,-0.515,-0.173,0.034,-1.306,-0.219,-0.659,0.123
B,-0.443,1.989,0.765,-0.917,0.208,-0.447,-0.448,-0.219,2.068,0.741
J,2.518,-0.974,0.765,1.092,-1.693,-0.927,-1.306,-0.866,-1.049,0.123
E,-1.430,-0.233,1.185,1.494,1.348,0.515,-0.020,-0.219,0.510,-2.350
M,0.544,0.508,-0.915,-0.917,0.208,-0.447,1.266,-2.159,-1.049,-0.495
J,3.506,0.138,-0.075,1.896,-1.693,0.515,-1.306,-0.866,-1.438,0.123
I,0.051,-1.714,0.765,1.896,-0.173,0.034,-1.306,-0.219,-1.049,-0.495
V,0.051,-0.603,-0.915,-0.113,1.728,0.034,-0.448,1.074,-1.049,0.123
N,0.051,0.138,-0.495,-0.515,-0.173,-0.927,0.838,0.427,-0.659,-1.114
Y,0.544,0.508,-0.495,-0.917,0.968,0.034,-0.020,-0.219,1.678,-2.350
B,-0.443,1.619,0.345,-0.515,-0.173,-0.447,-0.448,-0.219,1.678,1.359
U,0.051,1.989,-0.495,-0.515,2.108,0.034,-0.448,1.074,-1.438,0.123
Y,-0.443,-0.603,-1.755,-0.113,2.488,0.034,-0.877,1.721,-1.438,0.123
J,0.051,-0.974,0.765,2.700,-0.553,0.034,-1.306,-1.512,-1.049,-0.495
F,0.051,0.138,-0.075,-0.113,-0.173,-0.447,1.266,1.074,1.678,1.978
A,0.544,-0.974,-1.335,-0.113,-1.693,0.034,-0.020,-1.512,-0.269,-0.495
P,-0.937,-0.233,-0.495,0.690,0.588,-2.369,-0.877,1.074,-0.269,-1.114
N,0.544,-0.603,-0.495,1.896,-0.173,0.034,1.266,-0.219,-1.438,0.123
O,0.544,1.249,-0.495,-0.515,-0.173,-1.408,-0.020,-0.219,-0.269,-0.495
V,0.051,-0.603,-1.335,-0.515,1.348,0.515,-0.448,1.074,-0.269,0.123
G,-0.443,0.508,0.345,-0.917,-0.173,0.995,-0.448,0.427,-0.269,0.741
G,-0.443,0.508,0.765,-0.917,-0.173,1.476,-0.448,0.427,0.120,0.741
N,0.051,0.508,-0.075,-0.515,-0.173,-0.447,1.266,0.427,-0.659,-1.114
P,-0.937,0.878,-1.335,0.690,-0.173,-1.888,-0.877,0.427,-0.269,0.123
W,0.051,-0.974,-0.915,-0.515,0.588,-0.927,2.124,1.721,-0.659,-0.495
W,-1.430,-0.974,-0.915,0.289,0.968,0.034,1.695,1.721,-0.659,-1.114
K,-1.430,-0.603,0.765,1.092,1.348,1.957,0.409,-0.219,0.120,-1.114
C,-0.443,0.508,0.765,1.494,0.208,-0.447,-0.448,0.427,0.510,0.741
Y,1.531,-1.344,0.765,-2.123,1.728,-0.447,-0.877,1.721,-0.659,0.741
N,0.051,0.138,-0.495,-0.515,-0.173,-0.927,0.838,0.427,-0.659,-1.732
J,3.012,0.878,-0.495,1.896,-1.313,1.476,-1.306,-1.512,-1.438,0.123
S,0.544,0.878,-0.075,-0.515,-0.173,-0.447,-0.448,0.427,2.068,0.123
C,-0.937,0.878,2.025,-0.515,-0.173,2.437,-0.877,-0.219,0.120,0.741
H,0.051,-0.603,0.345,0.690,-0.173,0.034,-0.020,-0.219,-0.269,-0.495
C,-0.443,0.878,2.445,-0.917,-0.173,2.437,-0.877,-0.866,0.120,0.741
L,-2.417,0.508,-0.075,-3.328,-1.693,-1.408,-1.306,-0.219,-1.438,0.123
V,0.544,-0.233,-0.495,-0.515,-0.173,0.034,1.695,-0.866,2.068,-1.732
T,1.038,-0.233,0.345,-0.917,1.728,0.034,-0.020,2.367,-1.049,0.123
J,0.544,0.138,0.765,-0.515,-0.553,0.034,-0.020,0.427,2.068,0.123
H,0.051,2.360,-1.755,-0.515,0.208,0.034,-0.448,-0.219,-1.438,0.123
V,0.051,-0.603,-1.335,-0.515,2.108,0.034,-0.448,1.074,-1.438,0.123
S,1.038,-0.233,1.185,1.092,-1.313,0.034,-0.448,-0.219,0.510,1.978
D,0.051,0.138,0.345,-0.515,0.208,0.034,1.695,-0.866,-0.269,0.123
B,0.544,-0.974,-0.075,1.092,-0.553,-0.447,-0.448,-0.219,-0.659,0.741
C,-0.937,0.508,1.605,-0.917,0.208,1.476,-0.877,-0.866,0.120,0.741
M,0.544,1.989,-2.175,-0.917,0.968,0.034,1.266,-1.512,-1.438,0.123
S,0.051,0.508,1.605,-1.319,0.208,0.995,-1.306,0.427,2.068,0.123
F,0.051,0.138,-0.075,-0.113,-0.173,-0.447,0.409,0.427,2.068,-0.495
R,-0.443,0.138,0.345,-0.917,-0.553,0.034,-0.020,-1.512,0.120,0.123
W,0.051,-0.233,-0.915,-0.113,-0.173,-0.927,2.553,1.721,0.120,-1.114
I,0.051,-1.714,1.185,-0.515,-0.173,0.034,-1.306,-0.219,-0.269,0.123
X,0.051,-0.974,0.345,-0.515,-0.173,0.034,-0.020,0.427,0.899,0.123
N,0.051,-0.974,-0.075,0.289,-0.173,-0.447,1.266,-0.219,-1.049,-0.495
W,0.051,0.508,-1.335,-0.515,0.588,0.034,1.266,-0.219,0.120,0.123
S,0.544,-0.233,0.765,-1.319,-0.173,-0.447,-1.306,-0.219,1.289,0.123
P,-0.443,0.508,-0.075,0.289,0.208,-1.888,-0.448,1.074,-0.269,-0.495
N,0.051,0.508,0.765,-0.515,-0.173,0.034,1.266,-0.219,-0.269,-0.495
M,0.051,1.619,-2.175,-0.515,0.588,0.034,1.266,-1.512,-1.438,0.123
F,-0.937,-0.233,-0.075,1.896,0.208,-2.369,-0.877,1.074,-0.659,-1.114
Q,1.531,0.508,-2.175,-1.319,0.208,0.995,1.695,3.014,0.510,1.978
X,0.051,-0.603,1.605,-0.917,-0.173,-0.447,-0.448,-0.219,0.899,-0.495
S,0.051,-0.603,0.765,0.690,-0.553,-0.447,-0.448,-0.219,0.510,0.123
V,0.051,-0.974,-1.335,-0.515,1.728,0.034,-0.448,1.721,-1.438,0.123
D,-0.443,-0.233,0.345,0.690,-0.173,-0.927,0.838,0.427,0.899,-1.114
U,-1.430,0.138,0.765,1.092,1.728,0.515,-0.020,0.427,-1.049,-1.114
S,0.544,-0.603,0.765,1.092,-0.933,0.034,-0.877,-0.219,0.120,0.741
Z,-0.443,-0.603,2.025,1.494,0.588,-0.447,-0.877,0.427,0.899,-1.114
D,-0.937,1.989,2.025,-0.113,0.208,-0.927,-0.020,-0.219,0.120,0.123
B,0.544,0.138,-0.075,-0.515,-0.173,0.034,2.124,0.427,1.289,-1.114
Q,1.531,-0.233,0.345,0.690,-0.933,0.034,-0.020,0.427,1.289,3.214
Y,0.051,-0.974,-1.335,-0.515,2.488,0.034,-0.877,1.721,-1.438,0.123
D,0.051,0.508,1.185,-0.515,-0.173,-1.408,-0.020,-0.219,-0.269,-0.495
O,0.544,0.138,-1.755,-0.515,0.208,0.515,2.124,0.427,0.120,0.741
D,1.038,-0.233,0.345,0.690,-0.933,-0.927,-0.448,-0.219,-0.659,0.741
B,0.051,-0.603,-0.495,0.289,-0.173,-0.447,1.266,-0.866,1.678,-1.732
Q,0.544,0.508,-0.495,-0.917,-0.173,0.515,-0.448,-0.219,-0.269,0.123
H,0.051,-0.603,0.765,0.690,0.208,0.515,-0.020,-0.219,-0.269,-0.495
P,-0.937,1.989,-0.915,0.289,-0.173,-1.888,-0.448,1.074,0.120,0.123
T,0.544,-0.603,-0.075,-0.515,1.348,-0.447,-0.448,1.721,-1.049,-0.495
B,2.025,-0.233,-0.075,0.690,-0.933,0.034,1.695,-1.512,1.678,1.359
D,-0.937,1.619,0.765,-0.917,-0.933,-1.408,-0.020,0.427,0.120,0.741
G,-0.443,0.508,0.765,0.690,0.588,0.515,-0.020,-0.219,0.510,0.741
E,-0.443,0.138,0.765,0.690,-0.173,0.995,-0.877,0.427,1.289,0.741
Z,0.051,0.508,-0.075,0.690,0.208,-0.447,-0.020,0.427,2.068,-0.495
O,0.051,0.878,-0.495,-0.515,-0.553,0.034,-0.020,-0.219,-0.659,0.123
X,-1.430,-1.344,1.185,0.690,1.728,0.995,-0.020,0.427,-0.269,-1.732
U,0.544,-0.233,-0.495,-0.917,0.208,0.034,2.981,0.427,0.510,0.123
M,-0.443,0.508,-0.075,-0.515,0.208,0.995,2.124,-1.512,-0.659,0.123
Y,-1.430,-0.603,0.345,1.494,1.348,-1.408,-0.877,1.721,-0.659,-1.732
N,0.051,3.471,-1.335,-1.319,-0.173,0.034,1.266,-0.219,-1.438,0.123
P,-0.937,0.508,-0.915,1.494,-0.553,-2.850,-0.877,1.074,-0.269,0.123
W,0.051,-0.974,-0.915,-0.917,0.968,0.034,2.124,1.721,-1.049,0.123
R,0.051,-0.603,-0.075,-1.319,-0.173,0.515,1.266,0.427,1.289,-1.114
N,-1.430,-0.233,-0.495,0.690,1.348,0.515,0.838,-0.219,-1.049,-0.495
Z,2.025,-0.603,0.765,1.092,-0.933,0.515,-0.448,0.427,0.120,1.978
O,0.544,1.249,-0.075,0.690,-0.173,-0.447,-0.020,-0.219,-0.269,0.123
A,1.038,-0.974,-0.915,-0.113,-1.693,0.034,-0.020,-1.512,0.120,-0.495
U,-0.937,0.138,-0.075,-1.721,0.208,0.034,1.266,-0.219,-0.659,-0.495
N,0.051,3.841,-1.335,-1.721,-0.173,0.034,1.266,-0.219,-1.438,0.123
E,-1.924,0.508,2.025,-0.515,-0.173,2.918,-1.306,-0.219,1.289,-0.495
R,-0.937,0.878,-0.915,-0.515,-0.933,0.515,-0.448,-0.866,0.510,1.978
L,-0.937,-0.974,1.185,-0.917,-2.073,0.515,-0.877,-1.512,-0.269,-0.495
N,-1.430,-0.233,-0.495,1.092,1.728,0.995,1.266,-0.219,-1.049,-0.495
D,-0.443,1.249,0.765,-0.515,0.208,-1.408,-0.020,-0.219,-0.269,0.123
D,-0.443,1.619,0.765,-0.917,-0.553,-0.927,-0.448,-0.219,-0.269,0.123
L,-3.405,0.138,0.345,-3.328,-2.453,-0.447,-1.306,-0.219,-1.438,0.123
E,-0.443,-0.233,-0.915,-0.515,0.208,0.515,0.409,1.721,1.678,1.978
C,-0.443,1.989,1.185,0.690,0.588,1.476,-0.448,2.367,0.120,0.741
W,1.038,0.138,-1.335,-0.515,0.588,0.034,2.553,0.427,-1.438,0.123
U,0.544,2.360,-0.495,-0.113,2.108,-0.447,-0.020,0.427,-1.438,0.123
M,-0.937,0.138,0.765,-1.721,-1.313,1.476,2.553,0.427,-0.659,0.123
C,1.038,-0.233,-1.335,0.289,0.588,1.476,0.409,0.427,1.289,3.214
C,-0.443,-0.233,-0.915,-0.113,0.208,1.476,1.266,0.427,-0.269,0.123
R,0.051,0.508,-0.075,-0.113,-0.173,0.034,0.838,-0.219,1.289,2.596
C,-0.937,-0.603,-0.495,-0.515,-0.173,0.515,1.266,0.427,0.899,-0.495
M,1.531,-0.233,-0.075,0.289,-0.933,-0.927,2.981,-1.512,0.510,-1.732
K,-0.443,-0.603,0.345,0.289,0.968,0.995,0.838,1.074,-0.269,-1.114
C,-0.937,0.138,0.765,1.092,0.968,1.957,-0.877,0.427,-0.269,-0.495
T,-1.430,-0.603,0.765,1.494,1.348,-1.888,-0.877,1.074,-1.049,-1.732
O,0.051,1.619,1.605,-0.917,-0.933,-0.447,-0.020,-0.219,0.120,0.123
A,2.025,-1.344,-1.335,0.289,-1.313,0.515,-0.448,-1.512,-0.269,0.123
R,0.544,0.138,-0.075,0.289,-0.553,-0.447,0.409,-0.866,0.510,1.359
M,1.038,-0.603,-0.075,0.289,-0.933,-0.447,2.553,-0.866,-0.659,0.123
A,-0.937,-0.603,-1.755,-1.319,-2.073,-0.447,-0.020,-0.866,-0.659,-0.495
D,-0.443,1.989,1.605,-1.319,-0.553,-0.927,-0.020,-0.219,0.120,0.123
Q,0.544,1.249,-0.075,-0.917,-0.553,0.515,-0.020,-0.219,0.510,0.741
O,0.544,0.878,-0.495,0.289,-0.173,0.034,-0.448,-0.219,-0.269,0.123
C,-0.443,0.508,0.765,-0.113,0.588,2.437,-0.877,1.074,-0.269,1.359
M,1.038,0.138,-0.075,-0.515,-0.173,-0.447,3.410,0.427,1.289,-2.968
B,1.038,0.138,0.345,1.092,-0.933,0.515,1.266,-0.866,1.289,1.359
I,0.544,-0.974,0.345,-0.515,0.208,-0.447,-0.877,1.074,0.120,-0.495
N,0.051,3.471,-1.335,-1.319,-0.173,0.034,1.266,-0.219,-1.438,0.123
F,-3.405,-0.233,0.345,1.092,1.728,0.515,-1.306,-0.219,-0.659,-1.114
O,0.544,1.619,-0.075,-1.319,-0.553,-1.408,0.838,-0.219,0.510,0.123
O,0.051,1.249,-0.075,0.690,0.208,0.034,-0.020,-0.219,-0.269,0.123
C,0.051,-0.233,-0.495,-0.113,0.208,1.476,1.266,0.427,-0.269,0.123
X,0.051,-0.233,-0.495,-0.515,-0.173,0.034,-0.020,-0.219,0.120,0.123
X,-1.924,-0.603,1.185,1.494,1.728,0.515,0.409,-0.219,-0.269,-1.732
T,-0.443,-0.233,0.345,1.092,0.968,-1.408,-0.020,2.367,-0.659,-2.350
F,-0.937,-0.233,-0.075,0.690,0.968,-1.408,-0.877,0.427,-0.269,-1.114
C,-0.937,0.508,1.605,-0.113,-0.933,1.476,-0.877,1.074,0.510,1.359
F,0.544,-0.603,-0.075,1.092,-0.553,-1.888,0.409,0.427,1.289,-0.495
C,-1.430,0.138,0.765,0.289,0.968,2.918,-0.877,-0.219,-0.269,0.123
X,0.544,-0.974,-0.075,-0.917,0.208,-0.447,-0.448,0.427,1.289,0.741
T,0.051,-1.344,0.345,-0.113,1.728,-0.447,-1.306,-0.219,-1.438,0.123
D,0.544,0.508,0.765,0.289,-0.173,-1.888,-0.020,-0.219,0.120,0.123
E,-1.430,0.508,2.025,-0.515,-0.553,2.437,-1.306,-0.219,1.289,0.123
W,1.531,-0.603,-0.915,-1.319,0.968,-0.447,2.981,3.014,-1.049,-0.495
A,-0.443,-0.974,-1.335,-1.319,-1.693,0.034,-0.448,-1.512,-0.659,-1.114
K,-1.924,0.878,-0.915,-0.515,0.208,1.476,0.409,-0.219,-0.269,1.359
N,0.051,0.508,-0.495,-0.515,-0.173,-0.447,0.838,0.427,-1.049,-0.495
C,0.051,0.508,1.185,1.896,0.208,1.957,-0.448,1.074,0.120,-0.495
Q,0.051,0.138,-0.495,-0.113,0.968,0.515,-0.020,0.427,1.289,0.123
S,0.051,-0.603,-1.335,-0.515,-0.553,-0.447,-0.020,-0.866,3.237,-3.587
Q,0.544,1.619,0.765,-1.319,-0.553,0.034,-0.020,-0.219,0.120,0.123
G,0.544,0.138,0.345,0.690,-0.933,-0.447,0.409,-0.866,0.510,0.123
Y,0.544,-0.974,-1.335,-0.917,2.488,0.034,-0.877,1.721,-1.438,0.123
Q,0.544,0.508,-1.335,-0.113,0.588,0.995,-0.020,0.427,0.510,0.123
I,0.544,-1.344,0.345,-0.515,0.208,0.034,-0.877,1.074,0.120,0.123
U,-1.430,0.508,0.765,1.092,1.348,0.034,-0.020,0.427,-1.049,-0.495
V,0.051,0.138,-0.075,0.289,1.348,-1.408,0.838,2.367,0.120,0.123
Y,0.051,-1.344,0.765,-0.515,1.728,0.034,-0.877,1.721,-1.049,0.123
A,0.544,1.249,-0.495,-0.917,-0.173,0.034,-0.020,-0.219,1.678,-2.350
B,0.544,0.138,0.345,-0.515,-0.173,-0.927,-0.448,-0.219,0.899,1.359
D,0.051,0.878,0.765,-0.917,-0.173,-1.408,-0.020,-0.219,-0.269,-0.495
H,0.544,-0.974,0.345,0.690,-0.553,0.034,-0.020,-0.866,-0.269,0.123
N,0.051,0.138,-0.495,-0.515,-0.173,-0.927,0.409,-0.219,-1.049,-1.114
V,-1.430,-1.344,-1.335,0.289,1.348,-0.447,1.266,1.721,-0.659,-0.495
I,-0.443,-0.603,0.765,-0.515,-0.173,1.957,-1.306,-0.219,0.120,0.741
S,-0.443,-0.233,1.185,1.092,0.208,-0.447,-0.448,0.427,0.510,-1.114
F,-0.443,-0.974,-0.075,1.896,0.208,-1.408,-0.877,0.427,-1.049,-0.495
P,0.051,0.138,-0.915,1.494,-0.933,-1.408,0.838,0.427,0.120,0.123
F,-1.924,-0.233,-0.915,1.092,0.968,-0.447,-1.306,-0.219,-0.659,0.123
Y,-1.924,-0.603,0.765,1.494,2.108,-0.447,-0.877,1.721,-0.659,-1.732
W,-0.937,-0.233,-1.755,-0.515,0.968,0.034,2.124,1.074,-1.438,-0.495
Z,0.051,-0.974,1.605,1.494,-0.173,0.515,-0.877,0.427,0.899,0.123
E,0.051,-1.344,0.765,0.690,-0.553,0.515,-0.877,-0.219,0.120,0.741
P,0.544,-0.233,-0.495,1.092,-0.933,-2.369,-0.877,1.074,-0.659,0.123
O,0.544,0.878,-0.495,0.690,-0.553,0.034,-0.020,-0.219,-0.269,-0.495
O,0.051,0.878,-0.495,0.690,-0.173,0.034,-0.020,-0.219,-0.269,-1.114
L,-1.924,-0.603,0.765,-2.123,-2.073,-0.447,-1.306,-0.866,-1.049,-1.114
R,-0.443,0.878,-0.915,-0.515,-0.553,-0.447,-0.448,-0.866,0.120,1.359
A,0.544,-0.603,-1.335,-0.515,-2.073,0.034,-0.020,-1.512,-0.269,0.123
L,-3.405,0.138,0.345,-3.328,-2.453,-0.927,-1.306,-0.219,-1.438,0.123
R,-0.937,1.249,-0.495,-0.515,-1.313,0.515,-0.020,-0.866,0.899,1.978
J,1.038,-0.603,1.605,2.700,-0.933,1.476,-1.306,-0.866,-1.438,0.123
Y,0.544,0.508,-0.075,-0.113,0.208,0.034,2.553,-0.866,0.899,-1.732
S,0.544,0.878,-0.075,-0.515,-0.553,-0.927,-0.448,-0.219,1.678,0.123
Y,-0.937,-0.974,1.605,0.289,1.348,-1.888,0.838,1.721,1.289,-2.968
D,-0.443,1.249,0.345,-0.917,-0.173,-0.927,-0.448,-0.219,-0.269,0.123
X,-0.443,-0.974,0.765,1.092,0.208,0.034,0.409,0.427,0.120,-0.495
R,0.544,0.508,0.345,-0.113,-0.553,-0.447,-0.020,-0.219,0.899,1.359
Q,0.544,0.508,-1.335,-0.515,0.588,0.995,-0.448,0.427,0.510,0.741
Z,0.051,0.138,1.605,-0.917,-0.173,0.515,-0.877,-0.219,1.289,0.123
C,-0.937,0.508,1.605,-0.917,-0.173,0.995,-0.877,-1.512,0.510,1.359
T,-0.443,-1.714,-0.075,-0.113,1.348,-0.447,-1.306,-0.219,-1.438,0.123
B,1.038,-0.603,0.345,0.690,-0.933,-0.447,0.409,-0.866,0.899,0.741
A,0.051,-0.974,-0.495,-0.515,0.588,0.995,2.124,-0.866,0.120,0.123
W,0.051,0.138,-0.075,-0.917,-0.173,0.034,2.553,0.427,1.678,0.123
C,-0.443,1.249,0.765,0.289,0.588,2.918,-0.448,0.427,0.120,1.359
S,0.544,0.878,-0.075,-0.113,-0.173,-0.447,-0.448,0.427,2.068,0.123
C,-0.937,-0.233,-0.495,-0.515,-0.173,1.476,0.409,0.427,1.289,0.741
V,0.051,-0.233,-1.335,-0.515,2.488,0.034,-0.020,1.074,-1.438,0.123
Y,-1.924,-0.603,0.345,1.494,2.108,-0.447,-0.877,1.721,-0.659,-1.114
N,0.051,0.138,-0.075,-0.113,0.208,-0.927,0.838,0.427,-1.049,-1.114
D,1.038,-0.233,0.345,0.690,-0.933,-0.927,-0.448,-0.219,-0.269,0.123
Z,0.544,-0.974,2.025,1.494,-0.553,0.515,-0.877,-0.219,0.899,0.741
Y,0.051,-1.344,0.765,-0.515,1.728,0.034,-0.877,1.721,-0.659,0.123
O,0.544,1.249,-0.075,-0.515,0.208,0.515,-0.020,-0.219,-0.269,0.123
C,-0.443,0.508,2.025,-0.515,-0.173,2.918,-1.306,-0.219,0.120,0.741
H,1.038,-0.603,-0.075,0.690,-0.933,-0.447,-0.020,-0.219,-0.659,0.741
Z,0.544,-0.233,-0.495,1.092,-0.173,-0.447,-0.448,1.074,2.068,0.123
S,0.544,0.878,-0.075,-0.515,-0.173,0.034,-0.448,0.427,2.068,0.123
T,-0.443,-0.974,0.765,-0.113,1.728,-0.447,-0.877,1.721,-1.049,-0.495
H,0.051,-0.603,-0.075,0.690,-0.173,0.034,-0.020,-0.219,-0.659,-0.495
